sample_id,dataset_name,source_id,json_path,video_base,video_path,view,start_sec,end_sec,label,korean_text,category,realm,thema,detailThema,video_exists
nikl_VXPAKOKS240781010_002,nikl,VXPAKOKS240781010,data\raw\labels\VXPAKOKS240781010.json,VXPAKOKS240781010,data\raw\videos\VXPAKOKS240781010R.mp4,right,2.055,2.232,가다1,너는 여행을 간다면 계획을 세우고 가는 편이야 아니면 안 세우고 가는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781010_004,nikl,VXPAKOKS240781010,data\raw\labels\VXPAKOKS240781010.json,VXPAKOKS240781010,data\raw\videos\VXPAKOKS240781010R.mp4,right,3.405,3.597,무엇1,너는 여행을 간다면 계획을 세우고 가는 편이야 아니면 안 세우고 가는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781010_007,nikl,VXPAKOKS240781010,data\raw\labels\VXPAKOKS240781010.json,VXPAKOKS240781010,data\raw\videos\VXPAKOKS240781010R.mp4,right,6.637,6.762,없다1,너는 여행을 간다면 계획을 세우고 가는 편이야 아니면 안 세우고 가는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781010_009,nikl,VXPAKOKS240781010,data\raw\labels\VXPAKOKS240781010.json,VXPAKOKS240781010,data\raw\videos\VXPAKOKS240781010R.mp4,right,7.574,7.751,무엇1,너는 여행을 간다면 계획을 세우고 가는 편이야 아니면 안 세우고 가는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781020_000,nikl,VXPAKOKS240781020,data\raw\labels\VXPAKOKS240781020.json,VXPAKOKS240781020,data\raw\videos\VXPAKOKS240781020R.mp4,right,1.352,1.47,지시2,나는 계획을 세우기보다는 즉석적으로 여행을 떠나는 편이야.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781020_002,nikl,VXPAKOKS240781020,data\raw\labels\VXPAKOKS240781020.json,VXPAKOKS240781020,data\raw\videos\VXPAKOKS240781020R.mp4,right,2.755,3.283,아니다2,나는 계획을 세우기보다는 즉석적으로 여행을 떠나는 편이야.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781020_003,nikl,VXPAKOKS240781020,data\raw\labels\VXPAKOKS240781020.json,VXPAKOKS240781020,data\raw\videos\VXPAKOKS240781020R.mp4,right,3.585,3.815,오늘1,나는 계획을 세우기보다는 즉석적으로 여행을 떠나는 편이야.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781020_006,nikl,VXPAKOKS240781020,data\raw\labels\VXPAKOKS240781020.json,VXPAKOKS240781020,data\raw\videos\VXPAKOKS240781020R.mp4,right,4.831,5.045,여행1,나는 계획을 세우기보다는 즉석적으로 여행을 떠나는 편이야.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781020_007,nikl,VXPAKOKS240781020,data\raw\labels\VXPAKOKS240781020.json,VXPAKOKS240781020,data\raw\videos\VXPAKOKS240781020R.mp4,right,5.195,5.404,가다1,나는 계획을 세우기보다는 즉석적으로 여행을 떠나는 편이야.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781030_003,nikl,VXPAKOKS240781030,data\raw\labels\VXPAKOKS240781030.json,VXPAKOKS240781030,data\raw\videos\VXPAKOKS240781030R.mp4,right,5.27,5.715,없다1,계획보다는 계획이 없이 떠나는 게 쪼금 더 여행의 취지에 맞다고 생각해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781030_004,nikl,VXPAKOKS240781030,data\raw\labels\VXPAKOKS240781030.json,VXPAKOKS240781030,data\raw\videos\VXPAKOKS240781030R.mp4,right,5.994,7.273,여행1,계획보다는 계획이 없이 떠나는 게 쪼금 더 여행의 취지에 맞다고 생각해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781030_005,nikl,VXPAKOKS240781030,data\raw\labels\VXPAKOKS240781030.json,VXPAKOKS240781030,data\raw\videos\VXPAKOKS240781030R.mp4,right,7.513,7.82,여행1,계획보다는 계획이 없이 떠나는 게 쪼금 더 여행의 취지에 맞다고 생각해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781030_008,nikl,VXPAKOKS240781030,data\raw\labels\VXPAKOKS240781030.json,VXPAKOKS240781030,data\raw\videos\VXPAKOKS240781030R.mp4,right,9.266,9.427,생각2,계획보다는 계획이 없이 떠나는 게 쪼금 더 여행의 취지에 맞다고 생각해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781030_009,nikl,VXPAKOKS240781030,data\raw\labels\VXPAKOKS240781030.json,VXPAKOKS240781030,data\raw\videos\VXPAKOKS240781030R.mp4,right,9.019,9.111,지시1,계획보다는 계획이 없이 떠나는 게 쪼금 더 여행의 취지에 맞다고 생각해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781040_000,nikl,VXPAKOKS240781040,data\raw\labels\VXPAKOKS240781040.json,VXPAKOKS240781040,data\raw\videos\VXPAKOKS240781040R.mp4,right,2.112,2.176,지시1,난 계획을 짜는 게 무조건적으로 좋다고 보고 있어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781040_004,nikl,VXPAKOKS240781040,data\raw\labels\VXPAKOKS240781040.json,VXPAKOKS240781040,data\raw\videos\VXPAKOKS240781040R.mp4,right,4.942,5.277,등수:1등,난 계획을 짜는 게 무조건적으로 좋다고 보고 있어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781040_005,nikl,VXPAKOKS240781040,data\raw\labels\VXPAKOKS240781040.json,VXPAKOKS240781040,data\raw\videos\VXPAKOKS240781040R.mp4,right,5.559,5.735,좋다1,난 계획을 짜는 게 무조건적으로 좋다고 보고 있어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781040_006,nikl,VXPAKOKS240781040,data\raw\labels\VXPAKOKS240781040.json,VXPAKOKS240781040,data\raw\videos\VXPAKOKS240781040R.mp4,right,5.934,6.091,생각2,난 계획을 짜는 게 무조건적으로 좋다고 보고 있어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781050_000,nikl,VXPAKOKS240781050,data\raw\labels\VXPAKOKS240781050.json,VXPAKOKS240781050,data\raw\videos\VXPAKOKS240781050R.mp4,right,1.413,1.551,지시1,나는 무계획도 괜찮다고 생각해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781060_001,nikl,VXPAKOKS240781060,data\raw\labels\VXPAKOKS240781060.json,VXPAKOKS240781060,data\raw\videos\VXPAKOKS240781060R.mp4,right,3.387,3.571,무엇1,계획을 세워 가지고 여행을 떠나는 게 맞는 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781060_003,nikl,VXPAKOKS240781060,data\raw\labels\VXPAKOKS240781060.json,VXPAKOKS240781060,data\raw\videos\VXPAKOKS240781060R.mp4,right,4.603,5.11,여행1,계획을 세워 가지고 여행을 떠나는 게 맞는 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781060_004,nikl,VXPAKOKS240781060,data\raw\labels\VXPAKOKS240781060.json,VXPAKOKS240781060,data\raw\videos\VXPAKOKS240781060R.mp4,right,5.327,5.637,가다1,계획을 세워 가지고 여행을 떠나는 게 맞는 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781060_006,nikl,VXPAKOKS240781060,data\raw\labels\VXPAKOKS240781060.json,VXPAKOKS240781060,data\raw\videos\VXPAKOKS240781060R.mp4,right,6.901,7.127,느끼다1,계획을 세워 가지고 여행을 떠나는 게 맞는 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781070_000,nikl,VXPAKOKS240781070,data\raw\labels\VXPAKOKS240781070.json,VXPAKOKS240781070,data\raw\videos\VXPAKOKS240781070R.mp4,right,2.177,3.375,여행1,여행을 가면서 실패는 하고 싶지 않잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781080_001,nikl,VXPAKOKS240781080,data\raw\labels\VXPAKOKS240781080.json,VXPAKOKS240781080,data\raw\videos\VXPAKOKS240781080R.mp4,right,2.548,2.886,여행1,다음 여행 갈 때는 계획을 세워서 가 보는 걸 추천해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781080_002,nikl,VXPAKOKS240781080,data\raw\labels\VXPAKOKS240781080.json,VXPAKOKS240781080,data\raw\videos\VXPAKOKS240781080R.mp4,right,3.072,3.377,가다1,다음 여행 갈 때는 계획을 세워서 가 보는 걸 추천해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781080_003,nikl,VXPAKOKS240781080,data\raw\labels\VXPAKOKS240781080.json,VXPAKOKS240781080,data\raw\videos\VXPAKOKS240781080R.mp4,right,3.596,4.008,때1,다음 여행 갈 때는 계획을 세워서 가 보는 걸 추천해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781080_007,nikl,VXPAKOKS240781080,data\raw\labels\VXPAKOKS240781080.json,VXPAKOKS240781080,data\raw\videos\VXPAKOKS240781080R.mp4,right,5.707,5.914,가다1,다음 여행 갈 때는 계획을 세워서 가 보는 걸 추천해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781090_008,nikl,VXPAKOKS240781090,data\raw\labels\VXPAKOKS240781090.json,VXPAKOKS240781090,data\raw\videos\VXPAKOKS240781090R.mp4,right,7.64,7.881,생각2,자기가 버는 수입의 일부를 사회에 환원할 수 있는 그런 여건이 되어 줘야 된다고 저는 생각합니다.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781100_000,nikl,VXPAKOKS240781100,data\raw\labels\VXPAKOKS240781100.json,VXPAKOKS240781100,data\raw\videos\VXPAKOKS240781100R.mp4,right,1.178,1.361,지시1,제가 보기에는 기부하는 사람보다는 자기 사욕을 챙기는 사람이 더 많은 거 같습디다.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781100_009,nikl,VXPAKOKS240781100,data\raw\labels\VXPAKOKS240781100.json,VXPAKOKS240781100,data\raw\videos\VXPAKOKS240781100R.mp4,right,6.213,6.338,느끼다1,제가 보기에는 기부하는 사람보다는 자기 사욕을 챙기는 사람이 더 많은 거 같습디다.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781110_000,nikl,VXPAKOKS240781110,data\raw\labels\VXPAKOKS240781110.json,VXPAKOKS240781110,data\raw\videos\VXPAKOKS240781110R.mp4,right,1.419,1.613,먹다1,배달을 해 먹으려 그러니까 배달료가 상당히 비싸더라고요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781110_003,nikl,VXPAKOKS240781110,data\raw\labels\VXPAKOKS240781110.json,VXPAKOKS240781110,data\raw\videos\VXPAKOKS240781110R.mp4,right,3.406,4.156,생각2,배달을 해 먹으려 그러니까 배달료가 상당히 비싸더라고요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781120_000,nikl,VXPAKOKS240781120,data\raw\labels\VXPAKOKS240781120.json,VXPAKOKS240781120,data\raw\videos\VXPAKOKS240781120R.mp4,right,3.633,3.857,무엇1,어느 날은 통닭 시키면 1마리가 아니고 닭다리가 하나 없는 경우도 있더라고요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781140_004,nikl,VXPAKOKS240781140,data\raw\labels\VXPAKOKS240781140.json,VXPAKOKS240781140,data\raw\videos\VXPAKOKS240781140R.mp4,right,5.265,5.375,지시1#,남대문 시장이라든지 방산 시장 이런 곳은 서민들을 위해서 싼 가격에 음식을 제공하고 있습니다.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781140_005,nikl,VXPAKOKS240781140,data\raw\labels\VXPAKOKS240781140.json,VXPAKOKS240781140,data\raw\videos\VXPAKOKS240781140R.mp4,right,5.602,6.061,지시1#,남대문 시장이라든지 방산 시장 이런 곳은 서민들을 위해서 싼 가격에 음식을 제공하고 있습니다.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781140_008,nikl,VXPAKOKS240781140,data\raw\labels\VXPAKOKS240781140.json,VXPAKOKS240781140,data\raw\videos\VXPAKOKS240781140R.mp4,right,7.316,7.734,지시1#,남대문 시장이라든지 방산 시장 이런 곳은 서민들을 위해서 싼 가격에 음식을 제공하고 있습니다.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781140_011,nikl,VXPAKOKS240781140,data\raw\labels\VXPAKOKS240781140.json,VXPAKOKS240781140,data\raw\videos\VXPAKOKS240781140R.mp4,right,9.121,9.897,먹다1,남대문 시장이라든지 방산 시장 이런 곳은 서민들을 위해서 싼 가격에 음식을 제공하고 있습니다.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781150_003,nikl,VXPAKOKS240781150,data\raw\labels\VXPAKOKS240781150.json,VXPAKOKS240781150,data\raw\videos\VXPAKOKS240781150R.mp4,right,3.415,3.814,키우다1,아파트에 보면은 개를 많이 키우잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781150_004,nikl,VXPAKOKS240781150,data\raw\labels\VXPAKOKS240781150.json,VXPAKOKS240781150,data\raw\videos\VXPAKOKS240781150R.mp4,right,4.076,4.533,많다1,아파트에 보면은 개를 많이 키우잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781150_005,nikl,VXPAKOKS240781150,data\raw\labels\VXPAKOKS240781150.json,VXPAKOKS240781150,data\raw\videos\VXPAKOKS240781150R.mp4,right,4.662,4.922,맞다4,아파트에 보면은 개를 많이 키우잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781160_001,nikl,VXPAKOKS240781160,data\raw\labels\VXPAKOKS240781160.json,VXPAKOKS240781160,data\raw\videos\VXPAKOKS240781160R.mp4,right,2.645,2.933,때1,혹시 학창 시절에 기억에 남는 선생님 있으신가요?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781160_004,nikl,VXPAKOKS240781160,data\raw\labels\VXPAKOKS240781160.json,VXPAKOKS240781160,data\raw\videos\VXPAKOKS240781160R.mp4,right,4.688,5.117,있다1,혹시 학창 시절에 기억에 남는 선생님 있으신가요?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781170_000,nikl,VXPAKOKS240781170,data\raw\labels\VXPAKOKS240781170.json,VXPAKOKS240781170,data\raw\videos\VXPAKOKS240781170R.mp4,right,2.086,2.421,지시1,제가 영어를 되게 싫어할 때가 있었거든요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781170_003,nikl,VXPAKOKS240781170,data\raw\labels\VXPAKOKS240781170.json,VXPAKOKS240781170,data\raw\videos\VXPAKOKS240781170R.mp4,right,4.214,4.463,때1,제가 영어를 되게 싫어할 때가 있었거든요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781170_004,nikl,VXPAKOKS240781170,data\raw\labels\VXPAKOKS240781170.json,VXPAKOKS240781170,data\raw\videos\VXPAKOKS240781170R.mp4,right,4.957,5.579,있다1,제가 영어를 되게 싫어할 때가 있었거든요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781180_001,nikl,VXPAKOKS240781180,data\raw\labels\VXPAKOKS240781180.json,VXPAKOKS240781180,data\raw\videos\VXPAKOKS240781180R.mp4,right,2.129,2.226,때1,초등학교 1학년 때부터 선생님이 참 좋으신 분이셨어요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781180_006,nikl,VXPAKOKS240781180,data\raw\labels\VXPAKOKS240781180.json,VXPAKOKS240781180,data\raw\videos\VXPAKOKS240781180R.mp4,right,4.558,4.729,좋다1,초등학교 1학년 때부터 선생님이 참 좋으신 분이셨어요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781190_002,nikl,VXPAKOKS240781190,data\raw\labels\VXPAKOKS240781190.json,VXPAKOKS240781190,data\raw\videos\VXPAKOKS240781190R.mp4,right,4.386,4.751,좋다1,선생님이 좋은가 안 좋은가에 따라 성적도 많이 갈렸던 것 같아요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781200_001,nikl,VXPAKOKS240781200,data\raw\labels\VXPAKOKS240781200.json,VXPAKOKS240781200,data\raw\videos\VXPAKOKS240781200R.mp4,right,3.065,3.328,때1,고등학교 2학년 때 담임 선생님이셨는데 학생에 대한 관심이 너무 없으셔서 제가 기억이 나요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781200_008,nikl,VXPAKOKS240781200,data\raw\labels\VXPAKOKS240781200.json,VXPAKOKS240781200,data\raw\videos\VXPAKOKS240781200R.mp4,right,6.546,6.62,지시1,고등학교 2학년 때 담임 선생님이셨는데 학생에 대한 관심이 너무 없으셔서 제가 기억이 나요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781210_000,nikl,VXPAKOKS240781210,data\raw\labels\VXPAKOKS240781210.json,VXPAKOKS240781210,data\raw\videos\VXPAKOKS240781210R.mp4,right,3.211,3.365,지시2,제 동생이 만났던 선생님 이야기를 들어 보면 제 동생 초등학교 2학년 때 담임 선생님이셨는데 앞에서 애들이 자습 시켜 놓고 발톱을 깎으셨대요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781210_009,nikl,VXPAKOKS240781210,data\raw\labels\VXPAKOKS240781210.json,VXPAKOKS240781210,data\raw\videos\VXPAKOKS240781210R.mp4,right,8.032,8.186,아니다2,제 동생이 만났던 선생님 이야기를 들어 보면 제 동생 초등학교 2학년 때 담임 선생님이셨는데 앞에서 애들이 자습 시켜 놓고 발톱을 깎으셨대요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781210_012,nikl,VXPAKOKS240781210,data\raw\labels\VXPAKOKS240781210.json,VXPAKOKS240781210,data\raw\videos\VXPAKOKS240781210R.mp4,right,10.72,10.88,때1,제 동생이 만났던 선생님 이야기를 들어 보면 제 동생 초등학교 2학년 때 담임 선생님이셨는데 앞에서 애들이 자습 시켜 놓고 발톱을 깎으셨대요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240781210_016,nikl,VXPAKOKS240781210,data\raw\labels\VXPAKOKS240781210.json,VXPAKOKS240781210,data\raw\videos\VXPAKOKS240781210R.mp4,right,13.252,13.459,지시1#,제 동생이 만났던 선생님 이야기를 들어 보면 제 동생 초등학교 2학년 때 담임 선생님이셨는데 앞에서 애들이 자습 시켜 놓고 발톱을 깎으셨대요.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
